/hostedzone/Z017MTZ5UTKSXSL,A,300,vhiici,10.79.66.115
/hostedzone/Z017MTZ5UTKSXSL,A,300,rci50,10.79.66.201   
/hostedzone/Z017MTZ5UTKSXSL,A,300,axx0aa1,10.79.66.211   
/hostedzone/Z017MTZ5UTKSXSL,A,300,asqma,10.79.66.242
/hostedzone/Z017MTZ5UTKSXSL,A,300,vhqmr,10.79.66.179

